hour,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,is_holiday_es,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,load_mw_clean_lag_1,load_mw_clean_lag_24,load_mw_clean_lag_48,load_mw_clean_lag_168,load_mw_clean_roll_mean_24,load_mw_clean_roll_std_24,load_mw_clean_roll_mean_168,load_mw_clean_roll_std_168
596.562859341359,-139.33551524924516,33.418673273750784,7.493633729654758,0.0,-68.89956539744658,0.0,0.0,113.8097788196089,90.06790806982109,-26.913643747734312,-6.829411936493673,-2.8720500206039006,-49.130678927122695,2108.6627520588845,635.1159844905102,120.22487920105164,389.79896885855,82.66256389327026,-98.9724299518417,-18.837265560191977,-18.728744608323584
-344.84906513530956,-164.7679507326368,-106.22037185952311,-6.571768569323054,0.0,-41.09694974313362,0.0,0.0,188.88315878062159,70.61401778385913,6.767954035383989,6.952229528362585,-21.567406008527268,1.3449759823676266,-3691.949156067738,-172.3528106608168,-27.81306497932347,58.06799942822958,-67.96209041287888,-72.45444680419281,10.544841916814061,60.1621480290927
658.1463960352904,220.01713853460848,-30.120795962733848,9.606634620448377,0.0,-191.14199819743783,0.0,0.0,576.4927546602735,77.93471117232912,3.3936458662203908,10.081850876381626,-11.098330464009136,-6.736350453374109,863.5755046335388,125.02382885888915,0.25361423267242783,229.91141203516378,43.030173658681775,-62.09222065286517,-18.013155614483793,-105.82371558569466
362.18771181778243,-194.3916074549406,-14.13119592149251,-19.343363894344645,0.0,-20.42591203715299,0.0,0.0,277.65124297289117,35.67072204418577,-50.663411382803176,-28.76870858547791,-5.398360016636702,0.16175332433938316,-6901.7470314306,-73.39067392682855,-140.0974595601035,477.97926866033356,-309.56683862608344,-118.30319028002202,17.555887415818027,9.4113567365128
154.8154878421059,270.6882106864672,0.99415539292309,4.449466514170421,0.0,20.899359454234503,0.0,0.0,-52.26756440213297,-174.7522379485712,7.871426365709363,3.2203991569831962,-3.2823982378733887,31.33928992811626,-5807.064537512924,-256.48757765360864,3.353205076504732,-58.37682449665631,-126.18458030649627,-78.13781388647996,-101.15059975628812,19.876683121621635
-413.55842304473106,71.4877029456276,-2.526033104336284,-1.8504872312543394,0.0,-24.47002500479127,0.0,0.0,-582.7723379662018,-59.52794845083857,1.2607051127861064,-1.047119245499577,3.011807273280484,-35.713418811209124,-1394.8259303914158,-386.4283597667823,-11.896710171084436,-181.8977309690078,-17.17778627490657,-34.663507406995286,12.14106861530617,46.30086043805745
-377.9060533095869,-8.021077425468444,-35.28316332094467,-6.599886541651108,0.0,-170.24360270891,0.0,0.0,415.8195166195762,-56.46222905882647,3.3663090397075157,1.0349840015659488,-20.741753131095553,8.892652987373323,2536.7175740518414,277.03553058891714,35.58377804232906,158.41412628171247,-45.56422896052435,-112.96687044692285,-64.91445669246954,-91.24402735644303
-96.37950453590746,-123.57494212625423,15.343231126815546,-7.024407251975115,0.0,-33.21032678502663,0.0,0.0,183.39137368326587,122.09376332350205,13.798392250593063,1.734376825968414,-18.665513021701845,4.155253992018764,-2495.091816097161,-126.71873011967284,2.6452870452794826,-140.19856826439172,-53.53080293938006,-187.41435488983453,-32.34227729188451,24.176298144166896
-457.0865063074487,-11.907155598140715,-20.1160690063337,0.17995538535497113,0.0,-126.29263863928041,0.0,0.0,-582.9061516854354,-80.60337008656515,-1.0319648720174144,-4.005808158785805,13.762681037091898,-20.3631307246119,-1371.2841567248972,-244.42849507347117,-9.013295559786437,111.03312333126772,11.003603321468857,-62.731453552775484,-70.37272838709241,-144.47401346045336
-373.5498755974536,-178.79783883982202,-1.2048599792359473,1.2949097493328925,0.0,-13.265080105930412,0.0,0.0,-142.12745411470254,-183.34577735205445,5.481999208087544,13.86145661550675,-0.9892923903653593,5.091918728675159,-5600.858934815679,-363.39494826251905,0.20805663238794195,-161.39855688106323,-118.1568188042241,-37.49412830354686,39.21911056505631,33.601904406118244
-334.9256293466428,-179.54722082536315,18.008086648544797,-1.1731928285494229,0.0,-11.053432551515476,0.0,0.0,-125.69205504248308,-147.01566147068183,4.286020910389239,1.3010560123880168,-0.4177060077531066,-8.32458106529571,-5357.268178859375,-198.6955537786014,-8.517249554954844,-191.88413476244872,-83.15515306988146,-67.09504348267872,-96.42718121821912,36.89660402448402
608.4426126888152,-19.900659203231093,3.6218050299972946,7.384600360384428,0.0,-53.15633918169584,0.0,0.0,-34.34403079240673,147.202546319896,5.870078915515702,-40.7890399532561,-19.015730646875618,-108.18477517170973,4282.273262914077,242.33496501578796,126.54822773053823,283.87492464111347,21.56644555412941,-84.95502545260939,-23.213178892649267,-38.01539287248321
259.03477238312524,148.04675832690393,-4.832771483691638,-0.39707117864539143,0.0,-28.963939779092577,0.0,0.0,-335.23187375663883,-14.973213993933959,3.3286356681459925,3.407076156218986,11.299611148482988,88.51090238777368,903.5368501143507,-130.21314285066762,-58.903181705069436,41.78644103756066,-31.702547885601103,-27.24793295475787,39.535462762079334,64.39737639584175
292.9916764460233,101.23299140171683,-20.936268045328493,15.751125757051975,0.0,-93.1936155125504,0.0,0.0,161.53671328808164,-109.31452592032625,9.23443243486087,-6.03832475875268,53.01558471886033,2.182783768118142,-3899.595459294493,88.99107889188302,-16.41773340944148,76.36917492421878,8.175152708821052,-64.05922376790883,-56.89455768309488,-122.66642818939734
265.28208452290227,160.36832111195125,62.53410713799612,17.17720968055004,0.0,-139.3389132887099,0.0,0.0,353.0837529079651,2.2563435113431276,7.634167183900082,11.602912805497304,-16.897673391476236,-14.038272480229844,449.87205310355233,281.8958186199948,-11.74586999428051,151.61707818252077,78.51292497097242,-122.26603897994106,29.98114878819023,-4.22225053219629
630.3085324446624,-58.42554121038111,5.721082077692113,-3.4073571273801515,0.0,-85.4507041716239,0.0,0.0,464.8587428279981,62.94173906380379,6.09144006082077,-8.873471381413621,8.466246708576552,12.9541379863643,801.5323568271664,36.24565315927155,-11.750523311685669,-8.225678037440055,27.309485078055914,-63.83799170599021,27.658844715710995,42.54089765083244
280.3475593005721,-17.167546839869857,5.577523609434577,2.4636275862761123,0.0,-37.332168182531575,0.0,0.0,-4.486677581923565,167.92417821418732,4.480053324575865,-19.513366932560043,-0.2944113623933559,120.91366120522353,1140.9723615262249,168.00572137774563,14.255324324290786,235.4098758081778,-9.26624577161922,-80.83194326040098,-26.470601930408566,10.394391009471018
720.6818282571072,-21.690419292756665,-1.929028866724185,-4.577229600342567,0.0,-16.56186499510535,0.0,0.0,-15.403255185877292,52.62099179519629,-2.4110718668215463,-20.69843423908989,5.233209924323101,32.0837480918105,-553.5012148631998,369.80133575604737,4.044707547122633,301.0264647957319,-72.82240491304498,-107.19527583253283,-25.439868594915996,31.158752603283553
-212.83264717319193,86.87689658338687,-8.884617900857593,-1.002839263960979,0.0,-25.435724469914366,0.0,0.0,194.28451310648316,-14.00019446763777,2.702256380219777,3.2423383691990995,8.041496578455366,-4.637159571502336,1070.5835817011973,-31.72638702760732,-104.84634564832771,-54.433038681355065,-42.56666891790602,-62.71470245041712,7.744993849810474,73.1701156581534
-380.0234847607802,46.47311119083805,-11.27062791564846,-3.8404543774322537,0.0,-17.59350102750249,0.0,0.0,-269.59460660975054,-144.416349057419,2.968631874656724,-3.6479509750785213,-1.564948599081899,-1.916819549783292,-3879.022041694752,-341.16326793100836,-77.55958843695149,-148.22480631793843,-47.71511164505545,-67.85189450435182,2.5531657648130035,39.370345421654754
-522.7581857992909,7.018720404071939,-22.53226642834566,-1.2098285764211425,0.0,-133.51118619940033,0.0,0.0,-560.0644922798245,-75.05620847241592,-4.097712322954147,2.0007524718142915,12.97018709080801,-23.990562581229835,-1139.9368560535518,-265.6239196251781,-9.76499138901291,-44.01656627715175,37.099932230133646,-108.84003849139455,-74.79916203584396,-165.73656353899125
-331.08742520345834,87.00583807254763,94.94395498537992,21.073338206260907,0.0,-89.90367316866701,0.0,0.0,265.01974392848865,-100.79448576166082,2.4505578860219823,8.569762121189596,-7.11173748447582,-6.393358026798832,1399.5349592999748,423.85646286389556,10.091253419212716,127.7001110294415,36.12010249100897,-134.0255209312074,15.31393859684998,-10.335445251063245
610.4376001707315,338.38856486181464,-9.456175937860134,-6.930868182306413,0.0,-7.8921111878935255,0.0,0.0,603.3042155054258,-91.14114940655776,10.049137213828613,3.3557086133818013,2.552974788935124,-23.494634407760266,-3860.7247945898475,-302.1844581244583,-41.64841504830231,153.6478542614518,-59.298675043155036,-38.50506545701787,-3.256072736733725,57.90822398007897
276.4890451355125,6.79955349118429,-12.795406059462225,-5.502752274764549,0.0,-53.72668508493627,0.0,0.0,561.8799062199286,17.88933876718557,20.641963601726427,-13.447054484799581,3.1946088791726015,-17.774045319663493,-4940.344517786036,164.50089338139236,-97.27905325615549,266.7188225829565,-52.63338474188996,-28.227824113547516,0.22661962667196964,66.85083252673483
683.2033689738166,307.2780745145181,8.42278725594336,14.857522936519935,0.0,-43.21210756243766,0.0,0.0,662.2070305050603,-92.699360044117,14.900170975973234,7.223318880361724,19.458872070345414,1.942616069870307,-3216.3174955524687,-289.2232197693531,-56.557423756034375,182.3272228775329,-0.5008227238453817,-80.48711005541986,-21.528858463762017,-59.85529680917143
91.48930600784692,-236.01380850368457,-5.193656487996246,8.500235483298322,0.0,-53.82120887214848,0.0,0.0,-5.44349926068177,-220.196901544337,-45.39101544826722,-4.026880417047748,17.90783650596157,-4.5067512762184885,-5930.703907048571,-64.30422959252877,-14.223457605620505,-63.50149506196631,10.97535792113067,-70.01275155751321,-28.390301890341014,-37.771871405312886
118.36501052593485,100.91128170612306,-2.288643877729176,11.923752893128453,0.0,14.320919690351518,0.0,0.0,-69.66319472690644,-191.21162038492605,27.583342110845482,-1.8271388221366531,0.18327051494739777,34.25973251690746,-5379.626788644957,-123.7949998890936,-30.597935423745152,-10.61371534072549,-31.852535145677383,-41.73498872736653,-21.573386525970047,32.404351481635715
539.9342970114371,-21.710989102396347,-44.185615543151386,0.9820800325729939,0.0,-64.25787459563115,0.0,0.0,248.10842515113052,106.55466146794431,0.6035546373309659,-38.91899894711936,-15.283640848911553,-104.94139073860904,4019.5195995331987,448.46352264955516,121.30851333249348,310.3967431949342,14.808837568911612,-158.61379154374748,-62.80023374834818,-136.10044978636157
689.58362357778,-45.14194884630634,-25.532648738344285,-0.46491532104848965,0.0,-132.3694751477097,0.0,0.0,514.7260178534854,64.45953210987203,8.362183356650558,-10.94461092245449,10.634060804474784,-19.572796196456157,-1245.1507628973848,401.64423109667206,11.042711295570049,232.78146778745594,38.306152415607365,-96.41531596450028,19.046260652861093,-96.56280345075157
-656.5338775977564,86.84174317117301,22.766304549265953,-1.7966430096501673,0.0,-44.39664151641779,0.0,0.0,228.04365961166397,-9.256674303591975,11.096684659632643,4.981667180038089,8.972731563854932,-10.944069077142853,-1307.638107013234,246.0363647903706,-0.590159240103194,230.2022494624513,27.872064538216605,-46.324576802357825,18.99813343794518,56.06971949202295
529.2974235772829,334.22530241216657,29.941996249677004,-11.383306504708452,0.0,-36.85121125720707,0.0,0.0,715.3477066758912,20.71335588958738,3.0989228611341506,9.77138470493741,-6.394720732635983,-19.14612760812856,-1863.9197902861567,-238.3519045699686,-29.721762308120372,101.36741861190221,-88.29669264364202,-85.87950044057476,39.172545278684055,25.295362486364134
143.78486899852243,-170.59094161817885,37.701114129356704,23.561010512015365,0.0,-99.26578055874162,0.0,0.0,-5.815547065625542,122.39717343643458,-14.98402093971449,31.765499317124277,-10.777611202793022,-63.984103299015324,1195.2659978950587,229.5690917892229,25.130428040868086,359.45428243511316,66.05633488607435,-99.92352692479875,-27.95758693439887,-53.69602741190743
-102.79937342454043,105.2529330449866,12.624616862958689,-5.780553235519917,0.0,-21.938614116457853,0.0,0.0,-551.5535050237432,-95.37054109257618,2.6906822796696326,5.193723289543658,23.7528857713101,1.0204758014146835,1636.0327810257154,-164.1057669873167,11.821840861927166,91.59188565232843,32.2643949828345,-91.11595560288214,19.55856041324749,53.9609678025774
480.36991892271016,-248.33204001895777,-5.032119588092435,-1.1995717836071926,0.0,-13.274134006610339,0.0,0.0,432.1885671791064,0.8141950696135651,-72.0053993761204,-11.561494238894326,0.14664821116264506,-3.982938473235925,-4254.818286503169,288.7010173178306,21.320800890832825,-221.929433188396,-6.984830386945984,-29.46702366924817,33.92863008227328,48.00142261765089
-293.0728023515033,18.807611714047802,-18.898990210153585,5.439484482531319,0.0,-104.31249452848131,0.0,0.0,-220.28737869456344,-159.7879243546904,3.222470029424533,-4.9921674740884985,28.05533476156177,-14.92254751228676,-3718.4106046413303,-325.03151566891535,-30.543952615384402,-135.69547012650892,19.39993138472914,-63.058007151979545,-53.19774573530033,-120.57869722658151
-402.41893116174566,96.99687682660682,6.611994311217846,-1.5454938245225789,0.0,-15.713585645676828,0.0,0.0,-206.48315430819096,-188.90631810958,2.888065906808405,3.248856861697847,6.8584782595317195,-9.203331523408885,-3796.6822832817247,-421.11744581736883,-24.478652161453198,-144.00561627783412,42.558090065396016,-29.113703821906764,24.461578434487684,36.77156126565977
-487.0823780349076,-2.574953613489516,-31.15757362107385,2.3378983039179086,0.0,-130.67602732167194,0.0,0.0,-463.85978065682104,-58.65540883793213,4.389912771277678,-5.652909272769335,-32.62461594424329,-32.93392569924964,332.92790830524706,-251.3232369683946,-33.69500448939284,117.3773872834379,0.07200534568258095,-59.240506064516964,-76.7654104100956,-160.89346780209502
-369.533958676989,178.40758092844106,-0.15373620360508394,1.7799727283546356,0.0,3.6954199425941723,0.0,0.0,-158.2197383302878,-157.15202121071508,6.647106679737407,0.25475063005169646,-1.6592651987132627,-3.8014967333409753,-5585.494887589053,-277.0871039350845,-22.637197669468158,-124.78589813895564,-127.11846961694565,-79.9226047332364,-105.46351779579447,27.365785075262217
-29.526589089857822,-148.27050551905322,18.13752168817808,-26.702185574243256,0.0,-92.07631284378056,0.0,0.0,390.86378162116466,-16.036548707349183,-48.43022096349568,-16.587832832570506,-7.208052819825491,22.603473872201498,-1706.9083581498126,377.86765496025265,14.173179621657482,186.33113308501723,-4.867693810952359,114.51167078745756,-35.138037357467496,4.241957691054724
-268.8044871449167,-3.5316096237709114,8.13397399857848,-7.58566169187767,0.0,-29.47504124752629,0.0,0.0,159.5545899446572,43.56517934130313,15.562171396635716,1.5509385664971869,-6.0905619655070815,7.450161568087255,-1457.8721091966895,-125.86433353249834,35.43025787655749,102.42093172199321,-61.91970298514415,-147.68673885264866,21.37884809309362,56.34748838932564
329.1070365024281,-317.96928882470917,-21.778049220124,5.413174636624033,0.0,-18.735936052018456,0.0,0.0,379.7683056500058,-89.9358441953026,-72.42736688866462,-14.866554777180598,25.997379029864966,3.867775385370459,-5535.787239641889,50.26972598848049,-47.0666071570794,23.782337977121962,-17.36928607433229,17.015679842630508,-32.84572151112174,8.674459023702163
91.81293855494026,-66.09161950937217,-3.6918614402133314,-20.811380510233164,0.0,-66.07931836753934,0.0,0.0,399.30676667350343,-6.381283704680954,8.938883689289806,-4.480376430519955,-2.433019088928612,-55.556804248503695,-980.8062047535301,-147.45529983156962,41.82624005001581,231.98731211860363,47.46708481268963,-83.98159697985804,15.255083326776028,34.57534059816148
423.74312269362366,35.85490395999763,-14.459082577862878,-22.846050960617468,0.0,-8.886202763102876,0.0,0.0,479.73600136349404,-68.67840162793708,19.633247364489446,-37.82550529033881,-4.393544673862797,-20.693101972036082,-5439.949983937876,-103.23351014792637,-7.699152913158249,112.28270519932906,-203.54081223070864,-57.94382919323719,7.514165131968252,40.288577974844365
619.5927482831489,-47.6866184820058,34.393271366040864,-6.897472733021197,0.0,-7.411519717284646,0.0,0.0,563.4316346777423,34.06831795227272,8.924601997227189,0.5124036661575276,2.2382080550428833,8.13528491395435,-1383.4878540708385,-99.92460425876087,16.919346208195066,124.53589120009727,-14.286684206406791,-49.466912280445484,24.484702977474228,39.61609242703231
-610.0214981620048,63.0191152169129,-200.78796807541153,17.566230723263185,0.0,-91.26425680508399,0.0,0.0,324.2414166989092,-34.380821138792726,-7.748922381546771,17.21317540376626,18.29772496689569,-2.503481859021525,3343.570250659558,269.9466273289268,1.1165976673913083,75.97435103479661,16.852386358435318,-116.89476687619278,28.113018311013487,-29.173384394151103
638.901138194708,27.41434179025085,-49.619723073236436,3.981704909714822,0.0,-97.37086748143304,0.0,0.0,-21.558060834021493,157.07610668499777,-3.2664050136628218,-12.164028701239737,-18.44063696362119,-128.74280311544743,5158.851128079165,213.675446399455,8.043958305986084,222.70193902594204,5.851484913265317,-169.38442941648273,-58.65430756624305,-128.11657366127577
844.031490258579,286.5883079025462,20.79208255041235,-10.777096875387988,0.0,-16.63748186101935,0.0,0.0,8.538624976955544,136.26329880894136,-6.344368610759795,8.032863510240354,-2.839550063473507,9.378340876120651,-1706.4845430675762,3.172150123099625,-27.78052675023165,270.4134923582756,-89.18271725069773,-71.50271322483502,-18.88162656879896,18.434577897673556
-418.7387333599271,169.03235308102845,7.304480451222989,0.7724913622285244,0.0,3.8863387687180264,0.0,0.0,-174.8718808236509,-151.15941044737656,4.912962458575266,2.8120925193962916,-0.9950552357962136,-7.140248219701345,-5519.770047913541,-280.5777647733076,6.082010498314226,-193.36499837671903,-123.87710932623398,-75.19123420407013,-111.2691333365573,29.256400112867766
-275.8268628193872,70.04297463461474,123.94698033558026,20.381721340775176,0.0,-97.58401813366142,0.0,0.0,321.8959000045155,105.00504782093557,3.5884613286313263,20.25086452228009,9.595816460149113,7.435301465345938,3043.6258225966944,310.4988035068167,-20.751468505575286,112.45097085854208,78.80093388439171,-177.52687694539395,41.20553972619335,-40.88258335992467
529.8713802827407,6.988000754009367,16.46541243537422,-7.3340519509199416,0.0,-21.008466127535545,0.0,0.0,422.55852981915615,-84.21926211183452,15.666627468671866,-4.614857447980446,7.676297772310625,-36.857234679207885,-2540.6249864147544,150.71562450226762,-62.022706710360914,-51.55122664311595,85.78153886100988,-41.82605354230677,48.226359231523496,41.58115290858633
600.5668654692103,-15.366906771354204,11.943511607179623,18.8151702334268,0.0,-96.49128897646145,0.0,0.0,438.781783386864,-78.84585446719268,13.761805998732163,-21.860468065526977,32.39617007400503,4.320532915117795,-2240.4727420798554,65.53084591529895,69.48574585889331,183.49985621965826,27.276375474714964,-59.923014086745304,-2.761599378423958,-41.68699570481824
429.5356766855282,-199.6844258719108,18.763649680666035,4.448702680509794,0.0,-52.74763625920987,0.0,0.0,329.07204952452014,77.48853526756378,14.232075826953004,14.738025155491469,8.095061620342602,-9.503590030898891,-6609.020447786211,-28.48822288761035,86.83837352732016,59.76971815538372,-136.96452467630166,-64.70505461553583,-39.940830369207845,-31.802421080985724
-113.21492557544602,-3.492758663230187,-1.8722642665593647,-6.928668673359262,0.0,-31.342804112652136,0.0,0.0,-359.2265819350798,-64.25421469128803,3.3262732018720103,-2.8640031275292093,7.195039207099488,-6.3562418671398575,-252.37639966303794,-211.0282540719329,-6.349282547308379,104.49575773094021,-23.987364926909247,-24.628968266232878,6.950922286519862,67.57416634842666
-327.0755649035661,-147.5791586299974,6.787801404196818,1.9382070634179398,0.0,-8.030807384032128,0.0,0.0,-244.28316043401088,-151.0506114517804,4.295536390393406,1.9844101455179184,-0.4087806282387816,-8.845736199092965,-3819.829232933989,-263.51656819823177,-29.83641688039808,-132.8401310973965,-83.87176399787587,-32.45494757028215,6.395560791843986,47.796150563126034
-395.1149236099842,113.00092279868957,-5.768047568700418,1.8149976129240872,0.0,-13.88679412075425,0.0,0.0,-167.25830265975924,-179.5622669813378,2.3689497002641535,-0.6738117975789385,0.2175783056629891,-2.168163293734465,-5333.799796465062,-316.8604355598258,-45.84786860337144,-171.26072810119948,-36.418876726437716,-34.18187656749981,28.495264312046256,33.74079061229983
-403.22097092885167,20.983632395504628,-11.020338319450344,-6.699371521236776,0.0,-45.64434793940631,0.0,0.0,157.47077132250334,69.06728479916846,8.155140661394846,-4.3299194827569005,-13.644882138808873,-0.3340848760711464,-3350.564487101285,76.03706302984435,-18.983970597572927,105.38542039907762,-128.58053277759217,-41.75921741826466,9.659941640958024,32.57417617581778
529.8448448825618,3.1043627048120195,-32.86824875109907,-0.6781449066814988,0.0,-177.27735970362818,0.0,0.0,525.0393001341224,74.10383466387377,0.9483885111427723,-3.3463430298405954,-21.825884720712423,-1.746083895019635,1017.3735953712874,298.20080189240355,0.005513471651310229,291.96811274615925,-19.105669766918147,-103.85799629997065,-27.72399297027166,-95.95285817285914
-529.118564631201,60.49603631070885,-126.91006739531926,20.720154805607308,0.0,-74.18122611492302,0.0,0.0,294.93974423982286,-49.86113950765904,2.888695316327281,11.960018633848895,18.488292129465666,-0.6372322216678091,2504.4192888387497,411.0707563901496,-12.642774117824253,69.91827502711165,15.127979655569582,-144.3217908238305,17.95806234625886,-8.425939513837596
-395.23726331606844,-161.05643229753213,-16.835959695096385,1.7181892199506972,0.0,-17.486884612192238,0.0,0.0,-385.0774263023675,10.285684409469914,4.3029617698916836,14.702203549769235,-0.6660488699904562,0.10088303798165899,-5588.278117909204,-275.7457433936917,-22.047417956258492,14.547046056333928,-87.55526244819681,-41.01203186989051,32.249040209004015,33.22120952856921
125.95162669089996,-97.6371883834294,1.9257644420826039,6.9027266341703015,0.0,-38.01595379495042,0.0,0.0,20.3757915207896,156.46119599690638,-13.425232764868463,25.400454613902653,-22.291390628645466,141.9875027912917,753.796685070053,-37.79073755978416,29.084354098466086,-50.04250734528641,83.90532282596634,-16.29796282626221,24.85468961187846,30.466797805591995
-157.44094849201161,235.8462660637914,4.738125837617077,7.477283530434095,0.0,-42.10320523455194,0.0,0.0,-118.9885535484286,-150.84098818055583,8.253265311727342,4.4866839778598795,35.088187013661596,-8.06339659845435,-5366.042790515074,-306.9121147881847,-10.675964863822031,-172.51393580979806,22.658585295413932,-68.45675750650665,-34.08364357047992,-115.88239799592078
783.1260937575763,196.76875945501777,20.20785608269979,5.788287132361091,0.0,-56.57354055685726,0.0,0.0,-76.71452065461804,100.49774044270005,7.138098636123635,17.223926145853785,1.882475192886934,94.4875569461955,2273.929322817765,63.0622673303774,36.560329117014845,123.54513120550538,20.353063602155103,-42.61613953513687,24.590040538358192,43.179452000228814
-171.1381191654348,200.9586576699319,-16.76469097683716,-0.8429538649296162,0.0,11.011125034629488,0.0,0.0,134.10288566952246,58.215708539017456,2.9595822170570214,6.306191398060804,-4.117235547382887,11.34219245777946,459.21726591061173,-210.54454893940553,-76.50154975869556,205.70631192501614,-29.263581018269907,-108.37489364359283,44.33597019805642,34.46558573701617
-534.0959817961575,111.44019779722164,-7.575179883534022,-0.5295970152525349,0.0,-18.548442303213193,0.0,0.0,-572.5860412951763,-83.32255236534392,3.261839998273796,0.46829077409983333,1.4440167942975581,-9.633077179669202,-4271.418594395802,-349.10565948868657,-45.86154420480939,-156.96850602649658,-97.61815485322632,-34.80599405974082,17.83303393979234,31.472064080964497
774.7361961413817,322.63803400083754,38.375253674583696,14.914570591261294,0.0,-47.6518716866386,0.0,0.0,727.555498438052,2.1879650065219507,9.472527973190136,18.996611457586546,11.806884713289863,-27.523341162069986,-2295.1093248573247,-324.71459049306173,-24.77317088080876,198.3735526429128,-24.992225835416676,-108.01609766572501,33.54231106941189,-54.11491259436534
27.862622010811776,179.18347384678478,-19.599546497635856,-1.8401909753599395,0.0,-34.48098205611896,0.0,0.0,-134.1103436978602,141.3805540639034,8.549696660388507,-21.92100991695846,-15.58333255346729,44.18630448554905,-3088.2112138816,-158.69741401677513,-24.981874609403185,219.56555626921218,-4.157342544712668,-73.40870399434706,-7.314955853765313,17.079782851920708
625.0544528989532,4.68897044532812,7.151746465994596,0.23215843114133702,0.0,-21.800946029897915,0.0,0.0,-431.06294656089386,99.79576448367509,2.4331061702242556,-13.894681640207452,19.851495085172516,71.48813274442608,3335.742568309825,131.99273613436182,53.204912759863575,73.96587361214522,2.300760057888756,-9.402665783681902,7.154965668019852,70.29372122951844
10.311153799300234,-210.97644285319134,4.853580713038642,-0.5504723960944916,0.0,-25.186925326001568,0.0,0.0,-72.12537784614968,81.07303491817476,-39.58150946589494,16.542115021584788,-9.158226666422596,23.783347890311585,-4267.17784292053,104.87279925201564,49.27001417825618,203.30676317843773,-63.40861646566454,-170.173864308598,0.9589708338414762,19.264973988951628
